grid_point,index,value,sampled_n
gp_335,N2,2.8369408413768546,160
gp_335,E10,0.3899503651611834,160
gp_335,E20,0.2505672958018551,160
gp_336,N0,11.646,160
gp_336,N1,5.3554769494377545,160
gp_336,N2,4.217029625595081,160
gp_336,E10,0.4631555506672062,160
gp_336,E20,0.365568840262433,160
gp_337,N0,9.648,160
gp_337,N1,3.9512445837327004,160
gp_337,N2,3.06242036431495,160
gp_337,E10,0.4138913242181067,160
gp_337,E20,0.32175068724958916,160
gp_338,N0,17.252,160
gp_338,N1,8.379342200867535,160
gp_338,N2,5.460515845293195,160
gp_338,E10,0.4874582877371899,160
gp_338,E20,0.3183634444055454,160
gp_339,N0,26.007,160
gp_339,N1,12.084829373171004,160
gp_339,N2,7.516497694643691,160
gp_339,E10,0.4654940705630437,160
gp_339,E20,0.2897567005670227,160
gp_34,N0,14.538,160
gp_34,N1,8.119250696450178,160
gp_34,N2,5.9880928504485516,160
gp_34,E10,0.559898586705851,160
gp_34,E20,0.41320148392774136,160
gp_340,N0,9.837,160
gp_340,N1,5.94744805193982,160
gp_340,N2,4.623101979833866,160
gp_340,E10,0.607688878809624,160
gp_340,E20,0.4729708772649892,160
gp_341,N0,12.222,160
gp_341,N1,7.225602874399968,160
gp_341,N2,5.332319781326888,160
gp_341,E10,0.5934715217808201,160
gp_341,E20,0.43905412372900954,160
gp_342,N0,4.275,160
gp_342,N1,1.3378968269176639,160
gp_342,N2,1.133478248209835,160
gp_342,E10,0.32069251343419836,160
gp_342,E20,0.2729265491761425,160
gp_343,N0,4.986,160
gp_343,N1,3.0282023518576975,160
gp_343,N2,2.3576377373244117,160
gp_343,E10,0.6076629140663964,160
gp_343,E20,0.47316860256527926,160
gp_344,N0,5.567,160
gp_344,N1,1.4188567462653092,160
gp_344,N2,1.1529488196570223,160
gp_344,E10,0.26396272931462655,160
gp_344,E20,0.21691600598228927,160
gp_345,N0,4.073,160
gp_345,N1,1.9459075273299384,160
gp_345,N2,1.5278863784169128,160
gp_345,E10,0.4890898634441114,160
gp_345,E20,0.3857743047670353,160
gp_346,N0,4,160
gp_346,N1,3.093575757446093,160
gp_346,N2,2.6859456650258986,160
gp_346,E10,0.7733939393615232,160
gp_346,E20,0.6714864162564746,160
gp_347,N0,21.824,160
gp_347,N1,14.771505045107313,160
gp_347,N2,11.789100091999458,160
gp_347,E10,0.6778958835200254,160
gp_347,E20,0.5417045352533875,160
gp_348,N0,9.59,160
gp_348,N1,3.692454929521434,160
gp_348,N2,2.291907622673624,160
gp_348,E10,0.38799408370626864,160
gp_348,E20,0.24164402969309356,160
gp_349,N0,18.806,160
gp_349,N1,9.149200696118271,160
gp_349,N2,5.718891346434595,160
gp_349,E10,0.4868007480825293,160
gp_349,E20,0.304444438912766,160
gp_35,N0,23.288,160
gp_35,N1,9.232706155004879,160
gp_35,N2,5.782154818160962,160
gp_35,E10,0.3981773199844211,160
gp_35,E20,0.2500809157417776,160
gp_350,N0,21.492,160
gp_350,N1,9.89599477109836,160
gp_350,N2,6.54696298186477,160
gp_350,E10,0.4606621893197956,160
gp_350,E20,0.30507641587462137,160
gp_351,N0,11.797,160
gp_351,N1,6.239894598441758,160
gp_351,N2,5.065090730314027,160
gp_351,E10,0.5307932440006939,160
gp_351,E20,0.43147602407709595,160
gp_352,N0,12.969,160
gp_352,N1,6.476540239378231,160
gp_352,N2,4.776442634082217,160
gp_352,E10,0.5019730175588465,160
gp_352,E20,0.371036663867501,160
gp_353,N0,16.104,160
gp_353,N1,7.986459743660762,160
gp_353,N2,5.693747416613943,160
gp_353,E10,0.49737751463803864,160
gp_353,E20,0.3549383394584665,160
gp_354,N0,12.227,160
gp_354,N1,6.029705289522316,160
gp_354,N2,4.520586031413539,160
gp_354,E10,0.49518969517560524,160
gp_354,E20,0.3717664253617436,160
gp_355,N0,20.674,160
gp_355,N1,10.332202936623574,160
gp_355,N2,6.665617462673685,160
gp_355,E10,0.501422983194371,160
gp_355,E20,0.3239257590747348,160
gp_356,N0,14.622,160
gp_356,N1,6.706027431346061,160
gp_356,N2,4.326390467471845,160
gp_356,E10,0.4603653739028559,160
gp_356,E20,0.2979380686616893,160
gp_357,N0,23.314,160
gp_357,N1,10.642194240316716,160
gp_357,N2,7.327101200265002,160
gp_357,E10,0.45753954043085343,160
gp_357,E20,0.3154169245985303,160
gp_358,N0,22.886,160
gp_358,N1,9.949948857806044,160
gp_358,N2,6.611313929016257,160
gp_358,E10,0.4358217991148432,160
gp_358,E20,0.2901752013400162,160
gp_359,N0,25.749,160
gp_359,N1,14.62155868845894,160
gp_359,N2,10.857805732298486,160
gp_359,E10,0.569317209342982,160
gp_359,E20,0.42326837252868493,160
gp_36,N0,9.113,160
gp_36,N1,4.146340124556643,160
gp_36,N2,3.0535895852104344,160
gp_36,E10,0.4572439284707224,160
gp_36,E20,0.33719675093657014,160
gp_360,N0,15.774,160
gp_360,N1,8.251383066086868,160
gp_360,N2,5.676358091908326,160
gp_360,E10,0.5242785485993834,160
gp_360,E20,0.36107826286659894,160
gp_361,N0,18.256,160
gp_361,N1,12.376299465147431,160
gp_361,N2,9.627040300030687,160
gp_361,E10,0.6799035666718688,160
gp_361,E20,0.5301118403531347,160
gp_362,N0,26.15,160
gp_362,N1,11.090952091531758,160
gp_362,N2,6.547761390604325,160
gp_362,E10,0.42515206872705036,160
gp_362,E20,0.2513233862087332,160
gp_363,N0,26.311,160
gp_363,N1,15.405513291551939,160
gp_363,N2,10.903884290079812,160
gp_363,E10,0.5859989351257855,160
gp_363,E20,0.4152471005986849,160
gp_364,N0,18.094,160
gp_364,N1,9.148148627882527,160
gp_364,N2,5.968353310612744,160
gp_364,E10,0.5069076808486374,160
gp_364,E20,0.33142669446270423,160
gp_365,N0,17.745,160
gp_365,N1,10.848702814640626,160
gp_365,N2,7.717502268670297,160
gp_365,E10,0.6123529357617071,160
gp_365,E20,0.4362537676070698,160
gp_366,N0,24.43,160
gp_366,N1,11.384720269166134,160
gp_366,N2,6.993789033904615,160
gp_366,E10,0.4669516990335415,160
gp_366,E20,0.28718342350510423,160
gp_367,N0,21.372,160
gp_367,N1,11.585649432451012,160
gp_367,N2,9.029594753026489,160
gp_367,E10,0.5437226368398095,160
gp_367,E20,0.42423949453797666,160
gp_368,N0,24.673,160
gp_368,N1,12.628422424659975,160
gp_368,N2,7.267866678260015,160
gp_368,E10,0.5123392967839742,160
gp_368,E20,0.294996894593965,160
gp_369,N0,20.21,160
gp_369,N1,10.223762167279302,160
gp_369,N2,6.312549851386893,160
gp_369,E10,0.5072059691870103,160
gp_369,E20,0.3140731330055719,160
gp_37,N0,22.439,160
gp_37,N1,12.197848581236535,160
gp_37,N2,9.460994450158688,160
gp_37,E10,0.5455736346714796,160
gp_37,E20,0.42370662074377125,160
gp_370,N0,21.154,160
gp_370,N1,11.058958420703524,160
gp_370,N2,8.11133663404019,160
gp_370,E10,0.5244741110103157,160
gp_370,E20,0.3853283556978358,160
gp_371,N0,23.203,160
gp_371,N1,12.837462420308613,160
gp_371,N2,8.964506532618447,160
gp_371,E10,0.5544504376802031,160
gp_371,E20,0.38778347723520884,160
gp_372,N0,31.379,160
gp_372,N1,17.92332987791723,160
gp_372,N2,12.34407584915163,160
gp_372,E10,0.5719164209229939,160
gp_372,E20,0.3942219082876027,160
gp_373,N0,20.615,160
gp_373,N1,8.668971591885535,160
gp_373,N2,5.0291217760234614,160
gp_373,E10,0.42145794896928357,160
gp_373,E20,0.2449211055839851,160
gp_374,N0,23.394,160
gp_374,N1,11.123369899783535,160
gp_374,N2,7.456613787415972,160
gp_374,E10,0.47650390465841724,160
gp_374,E20,0.319751426568928,160
gp_375,N0,20.48,160
gp_375,N1,11.382830953418726,160
gp_375,N2,8.387964492517979,160
gp_375,E10,0.5567946088007423,160
gp_375,E20,0.4107715922885355,160
gp_376,N0,25.671,160
gp_376,N1,14.884834443846719,160
gp_376,N2,10.833750433540242,160
gp_376,E10,0.5811163290331516,160
gp_376,E20,0.42351467012925115,160
gp_377,N0,17.532,160
gp_377,N1,8.253534987298444,160
gp_377,N2,4.5869296982867755,160
gp_377,E10,0.4718778500773984,160
gp_377,E20,0.26281346362799884,160
gp_378,N0,28.55,160
gp_378,N1,14.70395813006564,160
gp_378,N2,9.232563765877519,160
gp_378,E10,0.5155984791587991,160
gp_378,E20,0.3239949641414831,160
gp_379,N0,24.263,160
gp_379,N1,15.21573858879539,160
gp_379,N2,11.670674063987857,160
gp_379,E10,0.6281465015079245,160
gp_379,E20,0.4822162671362281,160
gp_38,N0,25.954,160
gp_38,N1,15.434160927714363,160
gp_38,N2,12.129774776126991,160
gp_38,E10,0.5956590771029784,160
gp_38,E20,0.46849122395723436,160
gp_380,N0,18.897,160
gp_380,N1,10.92717608827058,160
gp_380,N2,8.119205337377945,160
gp_380,E10,0.5795696299622911,160
gp_380,E20,0.4310011763794223,160
gp_381,N0,12.557,160
gp_381,N1,5.80789596867438,160
gp_381,N2,4.171159432410828,160
gp_381,E10,0.4641945433924967,160
gp_381,E20,0.3338327230866739,160
gp_382,N0,18.112,160
gp_382,N1,11.471291705330948,160
gp_382,N2,9.0797483939333965,160
gp_382,E10,0.6345376005894056,160
gp_382,E20,0.5027429971281422,160
gp_383,N0,14.128,160
gp_383,N1,6.477065037988882,160
gp_383,N2,4.680495093019107,160
gp_383,E10,0.46091295358382794,160
gp_383,E20,0.3336819766048469,160
gp_384,N0,21.353,160
gp_384,N1,10.055818416710123,160
gp_384,N2,6.392060159404978,160
gp_384,E10,0.4725615357333584,160
gp_384,E20,0.30102008181938944,160
gp_385,N0,23.399,160
gp_385,N1,7.813320049367519,160
gp_385,N2,3.919689267532729,160
gp_385,E10,0.33459411777286535,160
gp_385,E20,0.1681905472202603,160
gp_386,N0,13.366,160
gp_386,N1,7.237582910281948,160
gp_386,N2,5.030933362965819,160
gp_386,E10,0.543795569132535,160
gp_386,E20,0.3788075139171192,160
gp_387,N0,23.801,160
gp_387,N1,12.900506447003599,160
gp_387,N2,8.623443862301732,160
gp_387,E10,0.5428911357500928,160
gp_387,E20,0.36347002162251274,160
gp_388,N0,24.923,160
gp_388,N1,10.034144957714206,160
gp_388,N2,5.625955179463472,160
gp_388,E10,0.4030504351266361,160
gp_388,E20,0.2262341477290377,160
gp_389,N0,24.483,160
gp_389,N1,17.9985517037721,160
gp_389,N2,14.901448071992876,160
gp_389,E10,0.735733711655669,160
gp_389,E20,0.609346610249982,160
gp_39,N0,24.106,160
gp_39,N1,12.628477449424352,160
gp_39,N2,8.63934186386767,160
gp_39,E10,0.5254945712346271,160
gp_39,E20,0.36007529819724376,160
gp_390,N0,22.303,160
gp_390,N1,10.767396214367006,160
gp_390,N2,7.459519249576809,160
gp_390,E10,0.4839160506713137,160
gp_390,E20,0.33563889587878665,160
gp_391,N0,21.329,160
gp_391,N1,11.047602846200085,160
gp_391,N2,7.8429550122719185,160
gp_391,E10,0.5195526112327553,160
gp_391,E20,0.36944101857223,160
gp_392,N0,17.88,160
gp_392,N1,8.887493339332536,160
gp_392,N2,5.769184293264671,160
gp_392,E10,0.49786789656664704,160
gp_392,E20,0.32369104500760226,160
gp_393,N0,28.988,160
gp_393,N1,19.18158940344546,160
gp_393,N2,14.004063297966066,160
gp_393,E10,0.662017266675686,160
gp_393,E20,0.48342848377464226,160
gp_394,N0,45.937,160
gp_394,N1,27.096923329997963,160
gp_394,N2,19.34982159498223,160
gp_394,E10,0.5904746414590166,160
gp_394,E20,0.42205384299356025,160
gp_395,N0,27.592,160
gp_395,N1,11.765271281119782,160
gp_395,N2,6.387532493504112,160
gp_395,E10,0.4269164927138468,160
gp_395,E20,0.23204312577827918,160
gp_396,N0,14.833,160
gp_396,N1,7.876687662136113,160
gp_396,N2,5.838564383545695,160
gp_396,E10,0.5337527798173892,160
gp_396,E20,0.3966867941880878,160
gp_397,N0,20.927,160
gp_397,N1,8.269590191551668,160
gp_397,N2,5.284366205614619,160
gp_397,E10,0.3969930557242923,160
gp_397,E20,0.25421191859015224,160
gp_398,N0,20.214,160
gp_398,N1,11.001335103770916,160
gp_398,N2,8.345127667522123,160
gp_398,E10,0.5458799266006866,160
gp_398,E20,0.4146310100673648,160
gp_399,N0,13.191,160
gp_399,N1,6.9400906982719555,160
gp_399,N2,4.406033372804146,160
gp_399,E10,0.5271599929933204,160
gp_399,E20,0.33540734946308276,160
gp_4,N0,23.947,160
gp_4,N1,12.856480223458828,160
gp_4,N2,9.330844518325907,160
gp_4,E10,0.5380143450348069,160
gp_4,E20,0.3908591474234606,160
gp_40,N0,24.368,160
gp_40,N1,10.595758625935801,160
gp_40,N2,6.792412210075911,160
gp_40,E10,0.43588251015045537,160
gp_40,E20,0.27987819490567195,160
gp_400,N0,15.47,160
gp_400,N1,8.628413957699767,160
gp_400,N2,6.647759239696674,160
gp_400,E10,0.5602989434334232,160
gp_400,E20,0.4324167225051433,160
gp_401,N0,21.838,160
gp_401,N1,12.307456912340271,160
gp_401,N2,8.911470630015002,160
gp_401,E10,0.5653744679495832,160
gp_401,E20,0.4099824051147728,160
gp_402,N0,33.485,160
gp_402,N1,17.476886886142402,160
gp_402,N2,11.19277832542726,160
gp_402,E10,0.5225945673143695,160
gp_402,E20,0.3350198432600142,160
gp_403,N0,18.191,160
gp_403,N1,9.225417278970236,160
gp_403,N2,5.951118883441511,160
gp_403,E10,0.508187918708058,160
gp_403,E20,0.32817701595512744,160
gp_404,N0,21.743,160
gp_404,N1,14.525139665913587,160
gp_404,N2,11.51926749400077,160
gp_404,E10,0.66957277498756,160
gp_404,E20,0.5314506753026884,160
gp_405,N0,20.117,160
gp_405,N1,8.929168082312517,160
gp_405,N2,5.418219335221458,160
gp_405,E10,0.4450982319317834,160
gp_405,E20,0.2704453289932925,160
gp_406,N0,20.053,160
gp_406,N1,10.949024386746608,160
gp_406,N2,7.799129678806791,160
gp_406,E10,0.5470097224033146,160
gp_406,E20,0.3900449140604224,160
gp_407,N0,21.524,160
gp_407,N1,11.129027595562933,160
gp_407,N2,7.515899992244087,160
gp_407,E10,0.5183869593407677,160
gp_407,E20,0.35060596918164216,160
gp_408,N0,22.604,160
gp_408,N1,11.91443361583322,160
gp_408,N2,7.896980448604888,160
gp_408,E10,0.5278125532612005,160
gp_408,E20,0.35028844102772033,160
gp_409,N0,19.109,160
gp_409,N1,8.753349120287817,160
gp_409,N2,5.815928631048321,160
gp_409,E10,0.459422891046828,160
gp_409,E20,0.3057530019833613,160
gp_41,N0,26.274,160
gp_41,N1,12.967304175408865,160
gp_41,N2,8.734112028899432,160
gp_41,E10,0.4944160767027809,160
gp_41,E20,0.3334239247097462,160
gp_410,N0,11.635,160
gp_410,N1,5.816136339916003,160
gp_410,N2,4.448552652755016,160
gp_410,E10,0.5042578476080884,160
gp_410,E20,0.3872302839383482,160
gp_411,N0,22.851,160
gp_411,N1,11.484557730695565,160
gp_411,N2,7.987959940209328,160
gp_411,E10,0.5040253173681902,160
gp_411,E20,0.35095214587621343,160
gp_412,N0,22.829,160
gp_412,N1,12.397173254090413,160
gp_412,N2,8.943278294137514,160
gp_412,E10,0.5446834725051602,160
gp_412,E20,0.39338664229487935,160
gp_413,N0,14.01,160
gp_413,N1,8.66625713453929,160
gp_413,N2,7.016320303269294,160
gp_413,E10,0.6215403569525659,160
gp_413,E20,0.5041822047799613,160
gp_414,N0,26.583,160
gp_414,N1,14.340341759991594,160
gp_414,N2,9.501139423914022,160
gp_414,E10,0.5406446158913225,160
gp_414,E20,0.3587207930833005,160
gp_415,N0,19.081,160
gp_415,N1,12.26908742502386,160
gp_415,N2,9.153147734513666,160
gp_415,E10,0.6445365671408865,160
gp_415,E20,0.481778908688881,160
gp_416,N0,16.317,160
gp_416,N1,8.084579573393503,160
gp_416,N2,6.070124379424998,160
gp_416,E10,0.497278802596551,160
gp_416,E20,0.3739450576152392,160
gp_417,N0,18.099,160
gp_417,N1,8.258212869323495,160
gp_417,N2,4.8717395244261885,160
gp_417,E10,0.4567782869347752,160
gp_417,E20,0.2697593985096554,160
gp_418,N0,26.451,160
gp_418,N1,6.78098830364216,160
gp_418,N2,3.575732195432976,160
gp_418,E10,0.25666827011988064,160
gp_418,E20,0.13566816556669137,160
gp_419,N0,18.723,160
gp_419,N1,7.948397594919091,160
gp_419,N2,5.398521348306157,160
gp_419,E10,0.4265632175477074,160
gp_419,E20,0.2904409587949982,160
gp_42,N0,29.626,160
gp_42,N1,12.05735657147444,160
gp_42,N2,6.26199767601378,160
gp_42,E10,0.40699708416161023,160
gp_42,E20,0.21155729520423291,160
gp_420,N0,16.841,160
gp_420,N1,6.909113340827176,160
gp_420,N2,4.012002285661858,160
gp_420,E10,0.41145854759523326,160
gp_420,E20,0.23936293574505732,160
gp_421,N0,21.269,160
gp_421,N1,9.886108055071603,160
gp_421,N2,6.3969363071802645,160
gp_421,E10,0.4664930018618171,160
gp_421,E20,0.3023960054268563,160
gp_422,N0,23.779,160
gp_422,N1,12.974103568654916,160
gp_422,N2,8.120633874915534,160
gp_422,E10,0.5469493298682849,160
gp_422,E20,0.3427666887880028,160
gp_423,N0,17.998,160
gp_423,N1,8.973115571588329,160
gp_423,N2,6.488696940786302,160
gp_423,E10,0.5000208371056433,160
gp_423,E20,0.3620301947380174,160
gp_424,N0,22.175,160
gp_424,N1,11.344969326983717,160
gp_424,N2,8.012060914148794,160
gp_424,E10,0.5126041603494107,160
gp_424,E20,0.3624092238461554,160
gp_425,N0,27.428,160
gp_425,N1,17.859661452091352,160
gp_425,N2,13.065230948640474,160
gp_425,E10,0.6522191467905539,160
gp_425,E20,0.4777728839564532,160
gp_426,N0,13.511,160
gp_426,N1,8.980319390096414,160
gp_426,N2,7.5208639375565784,160
gp_426,E10,0.6668753268845675,160
gp_426,E20,0.5590675030795796,160
gp_427,N0,15.293,160
gp_427,N1,8.563667911842343,160
gp_427,N2,6.7439295470432326,160
gp_427,E10,0.5632870902085888,160
gp_427,E20,0.44485779520579327,160
gp_428,N0,20.941,160
gp_428,N1,11.406525934894294,160
gp_428,N2,7.996182497719514,160
gp_428,E10,0.545622289023926,160
gp_428,E20,0.3827421420094446,160
gp_429,N0,21.03,160
gp_429,N1,13.391875914008533,160
gp_429,N2,9.946241300793874,160
gp_429,E10,0.637370214369605,160
gp_429,E20,0.4736559861239661,160
gp_43,N0,9.692,160
gp_43,N1,5.772349957371308,160
gp_43,N2,4.409151381534198,160
gp_43,E10,0.5993032710394375,160
gp_43,E20,0.4586176018961211,160
gp_430,N0,16.213,160
gp_430,N1,9.15929393441511,160
gp_430,N2,7.2849678260022115,160
gp_430,E10,0.5672383605529469,160
gp_430,E20,0.45191352676451024,160
gp_431,N0,24.869,160
gp_431,N1,12.908964123952916,160
gp_431,N2,8.39269665775265,160
gp_431,E10,0.5198036095793361,160
gp_431,E20,0.33832170886884494,160
gp_432,N0,14.305,160
gp_432,N1,6.87553881760114,160
gp_432,N2,5.083383760565476,160
gp_432,E10,0.48304801710992945,160
gp_432,E20,0.3577749972422271,160
gp_433,N0,18.94,160
gp_433,N1,9.222392315517089,160
gp_433,N2,6.638112013467207,160
gp_433,E10,0.48896490995078135,160
gp_433,E20,0.35238975889130913,160
gp_434,N0,16.942,160
gp_434,N1,8.355125797581222,160
gp_434,N2,6.095634709453178,160
gp_434,E10,0.4951528895628396,160
gp_434,E20,0.36175695801595137,160
gp_435,N0,22.01,160
gp_435,N1,9.134240884129621,160
gp_435,N2,6.087917157075379,160
gp_435,E10,0.41592676856948346,160
gp_435,E20,0.2776294366923772,160
gp_436,N0,14.599,160
gp_436,N1,7.63902843462156,160
gp_436,N2,5.683215338829463,160
gp_436,E10,0.5250759627661586,160
gp_436,E20,0.3914755579071261,160
gp_437,N0,20.583,160
gp_437,N1,11.918260412598917,160
gp_437,N2,8.998892595164104,160
gp_437,E10,0.5801210134700396,160
gp_437,E20,0.43843121732984414,160
gp_438,N0,19.736,160
gp_438,N1,8.614125198020606,160
gp_438,N2,5.655319820258978,160
gp_438,E10,0.4374364128758484,160
gp_438,E20,0.28762512594909917,160
gp_439,N0,15.765,160
gp_439,N1,8.304267758726562,160
gp_439,N2,6.189936806821931,160
gp_439,E10,0.5284548813203954,160
gp_439,E20,0.3945199916026885,160
gp_44,N0,13.684,160
gp_44,N1,7.082806576153863,160
gp_44,N2,4.521078185141613,160
gp_44,E10,0.5189904405425131,160
gp_44,E20,0.33191605953136194,160
gp_440,N0,17.186,160
gp_440,N1,10.737765275060527,160
gp_440,N2,7.981717933440709,160
gp_440,E10,0.6263562588072733,160
gp_440,E20,0.46620653429351977,160
gp_441,N0,29.251,160
gp_441,N1,14.932651261322588,160
gp_441,N2,9.707492768691358,160
gp_441,E10,0.511431947680067,160
gp_441,E20,0.3328382396770758,160
gp_442,N0,35.212,160
gp_442,N1,22.717766607960478,160
gp_442,N2,16.44278202689625,160
gp_442,E10,0.6457129288186584,160
gp_442,E20,0.46765886130674617,160
gp_443,N0,18.916,160
gp_443,N1,9.96485269851037,160
gp_443,N2,7.390894284650068,160
gp_443,E10,0.5284298190154036,160
gp_443,E20,0.39256466808213375,160
gp_444,N0,19.947,160
gp_444,N1,10.26160282786168,160
gp_444,N2,6.887298229301561,160
gp_444,E10,0.5153986971093851,160
gp_444,E20,0.34623058648658916,160
gp_445,N0,19.706,160
gp_445,N1,13.184683165242904,160
gp_445,N2,9.572497334034914,160
gp_445,E10,0.6698286589211638,160
gp_445,E20,0.48665864739409276,160
gp_446,N0,19.475,160
gp_446,N1,9.704222114650886,160
gp_446,N2,6.579250068073777,160
gp_446,E10,0.49977742152537447,160
gp_446,E20,0.33951429857769,160
gp_447,N0,16.826,160
gp_447,N1,7.209186459154189,160
gp_447,N2,5.294685695773565,160
gp_447,E10,0.43090217120215213,160
gp_447,E20,0.3173495909122664,160
gp_448,N0,15.456,160
gp_448,N1,6.96536910548985,160
gp_448,N2,4.667974296364129,160
gp_448,E10,0.4530637593792488,160
gp_448,E20,0.3044803641289926,160
gp_449,N0,23.342,160
gp_449,N1,11.650951482979968,160
gp_449,N2,7.6561683217029755,160
gp_449,E10,0.5000457330446249,160
gp_449,E20,0.3290582160101048,160
gp_45,N0,10.267,160
gp_45,N1,4.138289718062652,160
gp_45,N2,2.9856459009883927,160
gp_45,E10,0.4056493428115235,160
gp_45,E20,0.2933571453495042,160
gp_450,N0,25.833,160
gp_450,N1,12.854423307075978,160
gp_450,N2,9.495013547129872,160
gp_450,E10,0.49872653419042146,160
gp_450,E20,0.36890360086806556,160
gp_451,N0,19.058,160
gp_451,N1,8.764938498807126,160
gp_451,N2,5.605821915896174,160
gp_451,E10,0.4616580999715254,160
gp_451,E20,0.2957507413757282,160
gp_452,N0,21.106,160
gp_452,N1,9.586893506294874,160
gp_452,N2,6.237480374092627,160
gp_452,E10,0.455838685724719,160
gp_452,E20,0.2970483798726137,160
gp_453,N0,24.87,160
gp_453,N1,15.388802681008903,160
gp_453,N2,10.781406331120795,160
gp_453,E10,0.6197040352301884,160
gp_453,E20,0.4348654978078685,160
gp_454,N0,18.052,160
gp_454,N1,8.173566346252262,160
gp_454,N2,5.94606889740102,160
gp_454,E10,0.45507713972959696,160
gp_454,E20,0.3316044762581201,160
gp_455,N0,30.33,160
gp_455,N1,12.250891274637251,160
gp_455,N2,6.185783199143126,160
gp_455,E10,0.40443975468228144,160
gp_455,E20,0.20441089410726704,160
gp_456,N0,18.514,160
gp_456,N1,10.126697184480339,160
gp_456,N2,7.646796840412767,160
gp_456,E10,0.5484798257850654,160
gp_456,E20,0.4145967598600537,160
gp_457,N0,12.558,160
gp_457,N1,5.358943634405198,160
gp_457,N2,3.961995398744779,160
gp_457,E10,0.43012561759485685,160
gp_457,E20,0.31898017506216414,160
gp_458,N0,19.399,160
gp_458,N1,8.491376080512802,160
gp_458,N2,5.77581142768333,160
gp_458,E10,0.4393446812067602,160
gp_458,E20,0.2993536092099462,160
gp_459,N0,17.74,160
gp_459,N1,6.053232041251555,160
gp_459,N2,3.9867466880836204,160
gp_459,E10,0.3422317034925781,160
gp_459,E20,0.22575697655920873,160
gp_46,N0,14.679,160
gp_46,N1,5.597235353605805,160
gp_46,N2,3.216408106168649,160
gp_46,E10,0.3830119823009758,160
gp_46,E20,0.22044704212751146,160
gp_460,N0,18.639,160
gp_460,N1,10.094958479302855,160
gp_460,N2,6.990752914881156,160
gp_460,E10,0.5430986605856621,160
gp_460,E20,0.37680720273842216,160
gp_461,N0,13.55,160
gp_461,N1,7.799269267892855,160
gp_461,N2,6.591762048138332,160
gp_461,E10,0.5800174545003153,160
gp_461,E20,0.4913285229514014,160
gp_462,N0,20.197,160
gp_462,N1,12.319723738665926,160
gp_462,N2,9.200145702826134,160
gp_462,E10,0.6115785233516322,160
gp_462,E20,0.4574192311290079,160
gp_463,N0,12.205,160
gp_463,N1,6.513855301267581,160
gp_463,N2,4.6791147354893425,160
gp_463,E10,0.5365505081267063,160
gp_463,E20,0.38647950839492584,160
gp_464,N0,16.787,160
gp_464,N1,6.184951965716429,160
gp_464,N2,3.3708242514043585,160
gp_464,E10,0.3705093049349532,160
gp_464,E20,0.20250855242964264,160
gp_465,N0,16.72,160
gp_465,N1,8.185595761705923,160
gp_465,N2,5.4219501672223,160
gp_465,E10,0.49092905128521513,160
gp_465,E20,0.3256657013560608,160
gp_466,N0,5.445,160
gp_466,N1,4.207725283019892,160
gp_466,N2,3.673991104199733,160
gp_466,E10,0.7770241284097261,160
gp_466,E20,0.6795708621446289,160
gp_467,N0,7.333,160
gp_467,N1,3.791098814868353,160
gp_467,N2,2.7195177439651235,160
gp_467,E10,0.5206343321877964,160
gp_467,E20,0.37400398152257436,160
gp_468,N0,13.654,160
gp_468,N1,5.044984928279915,160
gp_468,N2,3.5429555066361806,160
gp_468,E10,0.3714277178989832,160
gp_468,E20,0.261307111745108,160
gp_469,N0,13.796,160
gp_469,N1,6.333122150805685,160
gp_469,N2,5.098960136493077,160
gp_469,E10,0.4620402430631403,160
gp_469,E20,0.3726638720186369,160
gp_47,N0,14.934,160
gp_47,N1,7.260242429376649,160
gp_47,N2,4.901820239652585,160
gp_47,E10,0.4887169594729391,160
gp_47,E20,0.3305086644874013,160
gp_470,N0,8.858,160
gp_470,N1,5.640314519556798,160
gp_470,N2,4.717620981715021,160
gp_470,E10,0.6405792510535676,160
gp_470,E20,0.5366120492492102,160
gp_471,N0,9.432,160
gp_471,N1,5.258817471967875,160
gp_471,N2,3.948227701982647,160
gp_471,E10,0.559180013028996,160
gp_471,E20,0.42009730928270567,160
gp_472,N0,11.976,160
gp_472,N1,6.126836006804385,160
gp_472,N2,4.287408851938599,160
gp_472,E10,0.5141957161434011,160
gp_472,E20,0.3604151833004411,160
gp_473,N0,9.277,160
gp_473,N1,2.7885938111669635,160
gp_473,N2,1.796907826559298,160
gp_473,E10,0.30293373640587706,160
gp_473,E20,0.1956720824587908,160
gp_474,N0,23.805,160
gp_474,N1,11.294057905333664,160
gp_474,N2,7.436656598250016,160
gp_474,E10,0.4756520329135639,160
gp_474,E20,0.3136324497743643,160
gp_475,N0,8.582,160
gp_475,N1,3.024814164798575,160
gp_475,N2,2.063878736487653,160
gp_475,E10,0.3550220097224084,160
gp_475,E20,0.24268270796282096,160
gp_476,N0,14.16,160
gp_476,N1,5.658763213527848,160
gp_476,N2,3.6417428640765013,160
gp_476,E10,0.4010839180832414,160
gp_476,E20,0.25837488981364837,160
gp_477,N0,10.538,160
gp_477,N1,5.272098277900315,160
gp_477,N2,3.7687376652520945,160
gp_477,E10,0.5032648742107765,160
gp_477,E20,0.3608205946257911,160
gp_478,N0,23.838,160
gp_478,N1,9.257422968440363,160
gp_478,N2,4.866476837977677,160
gp_478,E10,0.38892632781153813,160
gp_478,E20,0.20462487970951942,160
gp_479,N0,27.137,160
